"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $180.79/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","PrivateNote"
"0x1274a81efa2a5ba5ce8ed1927e0b5203c1e35fd33d733d1c7985da36d79ec05b","7002439","1546505090","1/3/2019 8:44:50 AM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1","0","180.79","0.000394674","0.07135311246","149.44","","",""
"0x5126b0ee6a7f3b0c1dbc8a11a1e756a62e683a9df8f86fdde86796bfe1a6db24","7002652","1546508527","1/3/2019 9:42:07 AM","0xa289cff20f485e8c68dece849dc5ec5894a7600a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.00000005","0","0.0000090395","0.000546","0.09871134","149.44","Error(0)","Reverted",""
"0x859f019cfc45b1a0752a53f42911c486e880237a9a4f288ce9b7d7c494c7a746","7002773","1546510480","1/3/2019 10:14:40 AM","0x7dbebbb177731f0b0b7554c37193a16b255b7fa4","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.002418","0.43715022","149.44","Error(0)","Reverted",""
"0xe5117c38467e599664dd0bddc3ec5cb01f25a63b508238d9ad2a689cf8a046c1","7002791","1546510783","1/3/2019 10:19:43 AM","0x7dbebbb177731f0b0b7554c37193a16b255b7fa4","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0018018","0.325747422","149.44","Error(0)","Reverted",""
"0xaa73b51dae6328356a1d0aa261fd10d25d93e98d63bcab74a6094556849a910e","7002807","1546511044","1/3/2019 10:24:04 AM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000655884","0.11857726836","149.44","","",""
"0xb991ce94a451da2c8cfc53a6cda0cde11aa0bb3c61f30849dda47e6c6262c3a6","7003101","1546515235","1/3/2019 11:33:55 AM","0xc9cc50cd8e2ebbe1e9b7df94832d5af630031be9","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.1555290925","0","28.118104633075","0.000164349","0.02971265571","149.44","","",""
"0x562d776a2047712a1ffacbc1d51efbd9511a632e601184490b31b94172bc2567","7003211","1546516773","1/3/2019 11:59:33 AM","0xc9cc50cd8e2ebbe1e9b7df94832d5af630031be9","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0602983925","0","10.901346380075","0.0001149099","0.020774560821","149.44","","",""
"0x96da55e0f294240b70c03c20670bd517e8c907bec00a4a78fe868abedc1fe779","7003460","1546520585","1/3/2019 1:03:05 PM","0xa289cff20f485e8c68dece849dc5ec5894a7600a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000199767","0.03611587593","149.44","","",""
"0xc0536c36fd9d078e5e5dc5e685f2874a36d731760a79e5b7101e4c8b8d2564e5","7003623","1546522896","1/3/2019 1:41:36 PM","0x4c5472116fe8fdc491428899aa7f3b2d8e631896","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.001504995","0.27208804605","149.44","","",""
"0x78292d1b5b16f4ce2b1f6e102f7f02aa2cb78cdaa07e69c33cb83c419ab4ea22","7003628","1546522977","1/3/2019 1:42:57 PM","0x4c5472116fe8fdc491428899aa7f3b2d8e631896","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00090807","0.1641699753","149.44","","",""
"0x072b8f09ba4e63435bb58e1bdbd5ef69568db561c5e1c3893bb23e9e6b2cf454","7003659","1546523375","1/3/2019 1:49:35 PM","0x4c5472116fe8fdc491428899aa7f3b2d8e631896","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00136203","0.2462414037","149.44","","",""
"0x8a9150376553e62a3747e31cb75bcae60514c9b431be4b842e8c47ae4655cf77","7004253","1546532614","1/3/2019 4:23:34 PM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1.5","0","271.185","0.000520674","0.09413265246","149.44","","",""
"0xebefb0be5e53e78ae18e3734b9175f8f5e07a6c02a9baea861794e781ed1e424","7004353","1546534177","1/3/2019 4:49:37 PM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1","0","180.79","0.000451056","0.08154641424","149.44","","",""
"0xdcae43bf3ec31b4a27a8b1ff0411e65e9812c5437ed1a10d07c591b584a93345","7004399","1546534902","1/3/2019 5:01:42 PM","0x1114fa65a2f3d01b045dc2c22cfb224af4f16198","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1","0","180.79","0.000093842","0.01696569518","149.44","","",""
"0xeef1aeb213837eb4db6bfa8b686f55ee8b95c16db6e863008dca51aae0f0518e","7004493","1546536416","1/3/2019 5:26:56 PM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000583008","0.10540201632","149.44","","",""
"0x1e5e76766ee98c842808eb2ea36bc6628a3c9d50e2b88505edd39debae29158f","7004741","1546540030","1/3/2019 6:27:10 PM","0xb6a16d05f22c6685c8f718235f375c268bc877ec","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000121076","0.02188933004","149.44","","",""
"0x15df32277b64a715feb4d89c816c393dab5e91768a9c4ee7286de56494c1eb07","7004785","1546540848","1/3/2019 6:40:48 PM","0xc9cc50cd8e2ebbe1e9b7df94832d5af630031be9","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.07","0","12.6553","0.000093714","0.01694255406","149.44","","",""
"0xf80a4a6851da4d8c8d836c624bf0c3de53f860acb67a4932d80a0451a5b20027","7005126","1546546090","1/3/2019 8:08:10 PM","0xbeef3ef56082ab81d60417c92e985c3eb1306bc7","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.006745700387594669","0","1.21955517307324","0.0001032262","0.018662264698","149.44","","",""
"0x7ab124c8fdf4a4f45ffb68838d4fb985e56a74729e378a6da3e675f08301029f","7005146","1546546474","1/3/2019 8:14:34 PM","0x67168fcaa89e32b718567ef318287d47bb71b44e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00012082","0.0218430478","149.44","","",""
"0xcafe1a9a06e8b7e6aabaadcdb5d168f8fb7719fce73112db3bf864137f34e2f2","7005184","1546547027","1/3/2019 8:23:47 PM","0x1114fa65a2f3d01b045dc2c22cfb224af4f16198","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000121786","0.02201769094","149.44","","",""
"0xf1bee1c949d49ba56311a02a26d8655afef8db9367be8ebbc27f6859b17a120f","7005185","1546547059","1/3/2019 8:24:19 PM","0x9a28f8ba87574f0794ac0a88636d85f1dd92e3b8","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.013448722091247641","0","2.43139446687666","0.0001362262","0.024628334698","149.44","","",""
"0xbbeebf61aaaa2b559154baffb7afde491ce79ed3a7aceb48d401faf67c0de7a3","7005256","1546548241","1/3/2019 8:44:01 PM","0x9a28f8ba87574f0794ac0a88636d85f1dd92e3b8","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.013439056488835728","0","2.42964702261661","0.0001032262","0.018662264698","149.44","","",""
"0x9f4628de4e0b4ef8ae40842b6f2fa8200a12abbae096ac07e9d289bb4a983ebe","7005295","1546548812","1/3/2019 8:53:32 PM","0x9a28f8ba87574f0794ac0a88636d85f1dd92e3b8","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000099902","0.01806128258","149.44","","",""
"0x1c305b7cba30bf44d93427436598ebfebf8af191a146a96231b74639140bcc07","7005298","1546548854","1/3/2019 8:54:14 PM","0x9a28f8ba87574f0794ac0a88636d85f1dd92e3b8","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.013414227650837643","0","2.42515821699494","0.0001032262","0.018662264698","149.44","","",""
"0xf551efb8bb7c6dba9f231616ead6e61accf189bc53dc9876e1928e6b06adfbb0","7005302","1546548926","1/3/2019 8:55:26 PM","0x9a28f8ba87574f0794ac0a88636d85f1dd92e3b8","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0001000428","0.018086737812","149.44","","",""
"0xe458431976c52e8491ef1f8a18028b98255f6bc3e84adc6844e25515cdd05b34","7005327","1546549344","1/3/2019 9:02:24 PM","0x9a28f8ba87574f0794ac0a88636d85f1dd92e3b8","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.07334526345971952","0","13.2600901808827","0.0001032262","0.018662264698","149.44","","",""
"0x4e4a7b30feb54f2b9dceec39e0f58fc20ec53b33da971b8570072f2311603a74","7005495","1546551954","1/3/2019 9:45:54 PM","0x11e4857bb9993a50c685a79afad4e6f65d518dda","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00030237","0.0546654723","149.44","","",""
"0xe9fb337fd3e7beea75c147459733d380673e13d811e2d1960c3e4f0037b665ff","7005533","1546552702","1/3/2019 9:58:22 PM","0xdc62cb7a965cd851fa7f96356f0631a55c6adbad","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.01","0","1.8079","0.000093714","0.01694255406","149.44","","",""
"0x75e1d80876821d8ee60638936d07a41a222ecfe92baace5418997e24ab48f83f","7005619","1546554036","1/3/2019 10:20:36 PM","0x2121d752b56227fe28ba8109abeaadd3df07e90b","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0001278753","0.023118575487","149.44","","",""
"0x7d72b657b1d601011e0051fec8a80e22f4f3099fc55745355469cca36a7d719e","7005716","1546555568","1/3/2019 10:46:08 PM","0x906ebc3f8be8d351248e4f08243ec81ba91cd460","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.04669934604338339","0","8.44277477118328","0.0001032262","0.018662264698","149.44","","",""
"0xc73468a76ce055319a5032c457e9440991374a211ebfa73020b13ea287b84fb3","7006287","1546564100","1/4/2019 1:08:20 AM","0x34aa3f359a9d614239015126635ce7732c18fdf3","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0001001836","0.018112193044","156.04","","",""
"0xfbe2651c9eddb7d1e9e5d917d35238bbdf904a7023e317650af33c59cd996f7b","7006293","1546564208","1/4/2019 1:10:08 AM","0x34aa3f359a9d614239015126635ce7732c18fdf3","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.1139","0","20.591981","0.0001032262","0.018662264698","156.04","","",""
"0xadee427d83bf8b2591daaf37e8b70f31a48cf10d83f6415e5f4fdd3af40bfe74","7006526","1546567665","1/4/2019 2:07:45 AM","0xb9a8deae8115c7d7b8aed2ce4610c54e023e964f","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.7999","0","144.613921","0.0001970682","0.035627959878","156.04","","",""
"0xd193fdb795478cb5c012b3ebfc7305ffc69bfefcea4ef2300e085b31b59e936a","7006534","1546567835","1/4/2019 2:10:35 AM","0xa289cff20f485e8c68dece849dc5ec5894a7600a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000187756","0.03394440724","156.04","","",""
"0x395812d9819cc38c09ff982c9ffd0f9b7bad9c6a83beb653a4f17d887320ae3d","7006550","1546568033","1/4/2019 2:13:53 AM","0xa289cff20f485e8c68dece849dc5ec5894a7600a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000281826","0.05095132254","156.04","","",""
"0x237738c0795ad9884034d032fa0a4a0f7c1248a63e14df92fd5d8e70bd9aeed7","7006585","1546568623","1/4/2019 2:23:43 AM","0xa289cff20f485e8c68dece849dc5ec5894a7600a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0004292517","0.077604414843","156.04","","",""
"0xaff633770ae58f620a61060f9233f25da9917bbe148140d959983cd351047144","7006599","1546568813","1/4/2019 2:26:53 AM","0xa289cff20f485e8c68dece849dc5ec5894a7600a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000281826","0.05095132254","156.04","","",""
"0x08b24fcd4d22c8339a02ea3504aebc9966324f06f4d48ba0103ea039c92e0368","7006895","1546573764","1/4/2019 3:49:24 AM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.01536","2.7769344","156.04","Error(0)","Reverted",""
"0x06baca61357b9c78010de2c8a71ad133d7ae49b9ef56dccfd205f9caab162fb6","7006900","1546573825","1/4/2019 3:50:25 AM","0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00151345","0.2736166255","156.04","","",""
"0x60afbd6cb763861fa1827e936a3bc71bee9f02adce70d8b36d1c0936f2f7feed","7006914","1546574126","1/4/2019 3:55:26 AM","0xd5684ae2a4a722b8b31168acf6ff3477617073ea","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","33.2102877","0","6004.087913283","0.0007102568","0.128407326872","156.04","","",""
"0x5463242cc39a9cfde5ad8d4b18fe50e18e4a730fa399fc09e4043606221f2207","7006924","1546574396","1/4/2019 3:59:56 AM","0xa289cff20f485e8c68dece849dc5ec5894a7600a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0004","0.072316","156.04","Error(0)","Reverted",""
"0x45fc3c8aa4302a5cb806b293c64734f0fd1d7f384d382437a0d80e8c327c8acf","7006942","1546574499","1/4/2019 4:01:39 AM","0xa289cff20f485e8c68dece849dc5ec5894a7600a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0004","0.072316","156.04","Error(0)","Out of gas",""
"0x6562e39d166a00f7dfc2d6f8d22b598e95c5a56c97c4be4de7950483aa8c4fef","7006996","1546575365","1/4/2019 4:16:05 AM","0x5b2424a3a7fcc3b5b23c7b5d2b087186fcd73302","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000121076","0.02188933004","156.04","","",""
"0xf475895ee76c9ca3d2527177841bae61b81ef2dbaefa37b14744c62b62e360a6","7007174","1546577998","1/4/2019 4:59:58 AM","0xe8aea1bba7aec9b7a4522e6c2a96327964c217cb","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000136614","0.02469844506","156.04","","",""
"0xf92ac75ca2f0b384c2b13708e9d249c4019abaee09e18085135989a0be169b0b","7007251","1546579072","1/4/2019 5:17:52 AM","0xa289cff20f485e8c68dece849dc5ec5894a7600a","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000168334","0.03043310386","156.04","","",""
"0xf2de009554e05e6eb09d801c31ea7d124d5c795539063aebee414192db5daee6","7007666","1546585935","1/4/2019 7:12:15 AM","0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000365358","0.06605307282","156.04","","",""
"0x5debb8db5dfa39a0e1fa57a51feb4b3ecc7b517e615ad0050ab2facb90d48279","7008113","1546592715","1/4/2019 9:05:15 AM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1","0","180.79","0.00074382","0.1344752178","156.04","","",""
"0xf8a3a06cba9ed3a1b946ea5e83ee1b4243f73ffa80d19545592345e338800201","7008206","1546594246","1/4/2019 9:30:46 AM","0xdfdb890f675e56e9dc804f873b22856d58269164","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.01","0","1.8079","0.000140571","0.02541383109","156.04","","",""
"0x9132b183186577178c803cc69a2c2f6725848ed43ac984a3d481b73643f74f8f","7008873","1546604819","1/4/2019 12:26:59 PM","0xf8adc1d947be5aa5152a08127e0641bc33d16b1d","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","15","0","2711.85","0.000200587962290688","0.0362642977025335","156.04","","",""
"0x7a98b078737072eca3392ab5567c5813f0461ec76bbe1dd7c3efdfb98f00ce53","7009228","1546610525","1/4/2019 2:02:05 PM","0x6c0f58ad4eb24da5769412bf34ddee698c4d185b","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0656","0","11.859824","0.00015249325","0.0275692546675","156.04","","",""
"0x9f367e656807280445ff3fda532e258546acfa30500814e40eb5cf4ba274e9f5","7009408","1546613083","1/4/2019 2:44:43 PM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1","0","180.79","0.000507438","0.09173971602","156.04","","",""
"0xb9561fa144d0f01155a31e2c9e896a4bb7beb79253875d8f88af24862a2d1f68","7009680","1546617363","1/4/2019 3:56:03 PM","0x9dafd2b0627955f9398f65324af581d44958d4d8","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0002181672","0.039442448088","156.04","","",""
"0x4c34da9c44cc5b7e7760da60005ea53a08e65c4083cf5d0fed949701d2ed217b","7009824","1546620093","1/4/2019 4:41:33 PM","0x19cfda214281b118f474984a014c1e0098d29ef1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0067","0","1.211293","0.0005784","0.104568936","156.04","Error(0)","Reverted",""
"0xc784488bf133eee4251a5c7c0767b57b88ffb99dc7c03e589ff1c4918a656694","7009883","1546621015","1/4/2019 4:56:55 PM","0xadff3ada12ed0f8a87e31e5a04dfd2ee054e1118","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.01","0","1.8079","0.00061857","0.1118312703","156.04","","",""
"0x9b73ca840194f616e9a50422cab4fb6df6224d49565b79f3b88407b1605588ba","7009901","1546621253","1/4/2019 5:00:53 PM","0xadff3ada12ed0f8a87e31e5a04dfd2ee054e1118","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000210688","0.03809028352","156.04","","",""
"0xeb6f87e7eccd4c1b3755a8f4cb5651f0a3c6f3ec2a8ea946b7a0b1b330e1b7d3","7010037","1546623267","1/4/2019 5:34:27 PM","0x8fae89e0f855784c3822a7d915d77dccfffa23ce","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.04","0","7.2316","0.000123586","0.02234311294","156.04","","",""
"0x81f7f38ecb0e5baa00fff0159677f5a16b6cde265ec9efe8b18cb46086ca4338","7010143","1546624720","1/4/2019 5:58:40 PM","0x9dfac9bbe1119da5dcdd7b095db40920cde878ef","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000121076","0.02188933004","156.04","","",""
"0x7d488441843139acc6e8d89895fc71d7ea88633a60580adbff397908e2fd5984","7010145","1546624735","1/4/2019 5:58:55 PM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","3","0","542.37","0.000507438","0.09173971602","156.04","","",""
"0x4953507340bbc3a3ce2c43bbf80f0632ad391995634273c6817799121aecfcac","7010168","1546625152","1/4/2019 6:05:52 PM","0x88a2dfde062f04c2dfda7a2346bc109285a1f4bc","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0471","0","8.515209","0.0001362262","0.024628334698","156.04","","",""
"0x10805eb65073acd34287136070979807f755772db6c795f48d7e34986f20004c","7010331","1546627911","1/4/2019 6:51:51 PM","0x19cfda214281b118f474984a014c1e0098d29ef1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0067","0","1.211293","0.000556713","0.10064814327","156.04","","",""
"0xae1cf0b0bf44e0131d9280fa190d62a695046ce4219801eca874446f9e552e7f","7010796","1546634942","1/4/2019 8:49:02 PM","0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000726456","0.13133598024","156.04","","",""
"0x21263e7810d34e1aa6cbc70673bf2a156cd4878b301f5a36f42a5416fd93a5c6","7010817","1546635207","1/4/2019 8:53:27 PM","0x00dee1f836998bcc736022f314df906588d44808","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000510132","0.09222676428","156.04","","",""
"0x5d11338920c1255b8300808b9b578950f6138f781708a68baf25e9f2625f9a19","7010856","1546635836","1/4/2019 9:03:56 PM","0x1114fa65a2f3d01b045dc2c22cfb224af4f16198","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000548037","0.09907960923","156.04","","",""
"0xbad2fdf751c2d5e47d806f8c9792353371f23f5e3fcf10f2b4611e40b2e98b75","7010886","1546636232","1/4/2019 9:10:32 PM","0x1114fa65a2f3d01b045dc2c22cfb224af4f16198","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0002131255","0.038530959145","156.04","","",""
"0xcc33bc39eed43f4f7bfb1bbe4fc8958a454e8c3d44911a8006c80695c523deec","7010930","1546637103","1/4/2019 9:25:03 PM","0x8688a84fcfd84d8f78020d0fc0b35987cc58911f","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.013","0","2.35027","0.00123842","0.2238939518","156.04","","",""
"0xe6d62ef78be94f9f25ade299ceb80504aa37deed1169713fd67a80e0af7385de","7010955","1546637478","1/4/2019 9:31:18 PM","0x8688a84fcfd84d8f78020d0fc0b35987cc58911f","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.00671211","0","1.2134823669","0.00109438","0.1978529602","156.04","","",""
"0x9b6d3c4c186cae63d4926a5e8464701e7e6bf83d65fd2d17de4d019eaf03af8d","7011033","1546638695","1/4/2019 9:51:35 PM","0xdbf156853b040431a3e5d6d0802800b29e6ebf99","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000121332","0.02193561228","156.04","","",""
"0x622447cd5f8f13fccfcd02489faa21d1336785794f875b126458d7fb2dbe50e7","7011063","1546639360","1/4/2019 10:02:40 PM","0x02d4ce7e7ff686e418fd80b0df8336bff92f26d3","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.4053042","0","73.274946318","0.000241749","0.04370580171","156.04","","",""
"0x4ebd55dc9f0fef6f8a8e82d674da2bf840d60899cbddf0330d09c99910bd6d38","7011157","1546640763","1/4/2019 10:26:03 PM","0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.00121076","0.2188933004","156.04","","",""
"0x71214e3c5af2ff4950cf11acf355822772a71a9e25631b004f4a6ccd15d2667e","7011537","1546646205","1/4/2019 11:56:45 PM","0x1114fa65a2f3d01b045dc2c22cfb224af4f16198","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","1","0","180.79","0.000093842","0.01696569518","156.04","","",""
"0xb4a0686830aab94f2360ce3a607015ffe65e87edcb1aa810e5bfd04fb9c2e2ff","7011761","1546649803","1/5/2019 12:56:43 AM","0xb9a8deae8115c7d7b8aed2ce4610c54e023e964f","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0002557506","0.046237150974","156.23","","",""
"0xda2bbf0464941b7501331d5811d06bb317b0572cfd77fb502bae82ff88516677","7011861","1546651389","1/5/2019 1:23:09 AM","0x197a78fe1bd3bbb64c1325c027bde8f67bac1770","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0002812878","0.050854021362","156.23","","",""
"0xd0f7d4b44da6bf06cf9bced8c3e92302c49f0bbf629956f1e1147288e803e040","7012556","1546662889","1/5/2019 4:34:49 AM","0x176bb4a078acd5add37511f9aee6270a470f0cb3","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0282","0","5.098278","0.0001362262","0.024628334698","156.23","","",""
"0x9a57979a5e0612e4a4dc0d32ce74f0c7fc3771cb91e9596339dbb9fecb09236b","7012630","1546664036","1/5/2019 4:53:56 AM","0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000181422","0.03279928338","156.23","","",""
"0x1222f1c2f80817586e80480d277ce64502e23c2a4e8f20e54c006aa6ba3e0803","7012705","1546665006","1/5/2019 5:10:06 AM","0x176bb4a078acd5add37511f9aee6270a470f0cb3","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.2505","0","45.287895","0.0000620202","0.011212631958","156.23","","",""
"0x6098a30cc0f718bcd16f15116e291eaa4b6190e3bc797369bc8980d2aa8a3bd0","7012850","1546667091","1/5/2019 5:44:51 AM","0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.0002058292","0.037211861068","156.23","","",""
"0xc4914ed2d3df6821a8c87096aa24722bce564dd021a27a2ed7905510e5eb062f","7013609","1546678495","1/5/2019 8:54:55 AM","0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.8667507625","0","156.699870352375","0.000218876","0.03957059204","156.23","","",""
"0xf49a25c53345e8eb8024df27e1b35211167fecf61ac61130e14d6ec664489bdb","7013649","1546679087","1/5/2019 9:04:47 AM","0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.9","0","162.711","0.000140571","0.02541383109","156.23","","",""
"0x6726dc6091cdbc7b7d03256b5978129204e60f18ba202a4b666366ea11e69298","7013909","1546683118","1/5/2019 10:11:58 AM","0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.8","0","144.632","0.000187684","0.03393139036","156.23","","",""
"0x1cc5c8c127a10876de7e4a7a0b734e88be3fa726b09bbb6bb8239fdb5486d194","7014039","1546685211","1/5/2019 10:46:51 AM","0x953ef149ca90fa1e3518c56178cba0346d8047bf","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000121076","0.02188933004","156.23","","",""
"0xde11448d75fa1c2bd4b7422842b247f8ce605d50bd9e61a8e91664b7631324dd","7014059","1546685471","1/5/2019 10:51:11 AM","0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","9","0","1627.11","0.000093842","0.01696569518","156.23","","",""
"0x10778030aeb6354df994e178583bcbbb66e3bab12b80664362a47af1c10c5916","7014078","1546685716","1/5/2019 10:55:16 AM","0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","9","0","1627.11","0.000123842","0.02238939518","156.23","","",""
"0x347fd69dadf310377a9b8107e71b4469c3a5f94819a24f6d508488140e0656a9","7014137","1546686582","1/5/2019 11:09:42 AM","0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000182679","0.03302653641","156.23","","",""
"0xff9ce2890d8acd1d6a6df7f8b6b730b6172647da7249761b6ed7a34fc91f65d9","7014318","1546689538","1/5/2019 11:58:58 AM","0xeee8fbaa3a6d2caa311cbd3010f63da8243cfd03","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0063","0","1.138977","0.00006709703","0.0121304720537","156.23","","",""
"0x50ff20cfa5e1cd385cea553b34674ff37d05cbd094c1c827a34c43d11a053cb7","7014379","1546690446","1/5/2019 12:14:06 PM","0xaa91a57cd2973c5241bc47cf480da8d264ab4b79","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0.0942","0","17.030418","0.00011579227","0.0209340844933","156.23","","",""
"0x5865f8ee1dc56de46d60a5a13726483838e10003b240655977e6d49779687108","7014389","1546690575","1/5/2019 12:16:15 PM","0xa7f3dfed2bcf7b35a8824e11ae8f723650edfb58","0x09cabec1ead1c0ba254b09efb3ee13841712be14","","0","0","0","0.000181614","0.03283399506","156.23","","",""
